file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20260414_191505_0c49159b_result.json,yes,330,yes,61,yes,con thinking,62,2,Naples,single,upper secondary,employed full-time,man,running;classical music;cinema,native-born Italian,carpenter,high,98,high,73,high,68,high,82,moderate,60,PhD,no formal education,creative,Christianity,heterosexual,You spend roughly one hour daily on social media
20260414_191515_0ce9250f_result.json,yes,295,yes,62,yes,con thinking,75,2,New York,widowed,lower secondary,retired,woman,cooking;football (calcio);volunteering;travel,native-born American,not applicable,high,97,moderate,65,high,77,high,97,high,83,primary school,lower secondary,with good mental health,Buddhism,heterosexual,You spend roughly one hour daily on social media
20260414_191519_7ebdc1dd_result.json,yes,260,yes,77,yes,con thinking,30,0,Washington DC,single,lower secondary,employed part-time,woman,football (calcio);cinema;hiking;yoga;videogames,native-born American,delivery driver,moderate,33,moderate,61,moderate,63,moderate,57,low,9,bachelor's degree,bachelor's degree,curious,Agnostic,heterosexual,You spend roughly a few times weekly on social media
20260414_191522_d4a73c21_result.json,yes,322,yes,87,yes,con thinking,69,3,Los Angeles,single,primary school,self-employed,transgender,cycling;rock climbing;running,native-born American,plumber,high,80,high,68,high,83,low,15,high,89,master's degree,primary school,normal,Atheist,heterosexual,You spend roughly one hour daily on social media
20260414_191524_5f5f0ac6_result.json,yes,340,yes,90,yes,con thinking,54,2,Los Angeles,married,vocational diploma,employed full-time,woman,birdwatching;cooking;painting;board games;football (calcio),immigrant,electrician,moderate,41,low,2,high,91,moderate,36,low,4,PhD,primary school,with good mental health,Buddhism,heterosexual,You have no social media
20260414_191529_84c87d1e_result.json,yes,261,yes,73,yes,con thinking,39,2,Lecce,married,lower secondary,employed part-time,man,hiking;classical music,native-born Italian,hairdresser,high,77,low,23,high,81,high,84,high,98,primary school,lower secondary,anxious,Buddhism,heterosexual,You spend roughly a few times weekly on social media
20260414_191529_e8277d21_result.json,yes,315,yes,66,yes,con thinking,42,0,Bologna,in a relationship,upper secondary,employed full-time,man,photography;rock climbing;cinema,native-born Italian,retail worker,high,92,high,88,high,69,low,24,low,5,no formal education,no formal education,curious,Islam,asexual,You spend roughly one hour daily on social media
20260414_191529_eece571f_result.json,yes,284,yes,84,yes,con thinking,20,0,Lecce,single,upper secondary,full-time student,man,football (calcio);volunteering;board games;hiking;knitting,native-born Italian,not applicable,moderate,40,high,86,low,15,high,82,high,82,upper secondary,bachelor's degree,normal,Christianity,heterosexual,You spend several hours daily on social media
20260414_191540_d3aee55d_result.json,yes,302,yes,79,yes,con thinking,70,2,Lecce,married,upper secondary,retired,man,reading novels;classical music;yoga;birdwatching,native-born Italian,not applicable,low,1,low,3,low,12,low,16,high,68,no formal education,PhD,curious,Hinduism,heterosexual,You have no social media
20260414_191544_93c228b5_result.json,yes,276,yes,64,yes,con thinking,66,1,Los Angeles,married,master's degree,self-employed,transgender,board games;birdwatching;hiking;photography;reading novels,immigrant,journalist,moderate,40,high,72,moderate,60,high,70,low,27,lower secondary,lower secondary,normal,Islam,heterosexual,You spend several hours daily on social media
20260414_191551_39e2bd3c_result.json,yes,324,yes,71,yes,con thinking,62,2,Milan,married,upper secondary,employed full-time,man,travel;videogames;cooking;cycling;rock climbing,native-born Italian,carpenter,high,89,high,67,moderate,63,moderate,44,high,82,vocational diploma,lower secondary,curious,Christianity,asexual,You spend a few times monthly on social media
20260414_191553_b6855741_result.json,yes,336,yes,120,yes,con thinking,39,1,New York,divorced,upper secondary,employed full-time,woman,reading novels;videogames;football (calcio);gardening;classical music,native-born American,carpenter,moderate,38,high,80,high,94,moderate,60,moderate,53,lower secondary,bachelor's degree,depressed,Islam,heterosexual,You spend roughly a few times weekly on social media
20260414_191555_e4c53377_result.json,yes,277,yes,87,yes,con thinking,48,1,Kansas City,widowed,primary school,employed full-time,man,yoga;birdwatching;photography;videogames,native-born American,sales associate,low,22,moderate,34,low,1,low,16,low,18,lower secondary,master's degree,normal,Judaism,homosexual,You spend several hours daily on social media
20260414_191557_def908e9_result.json,yes,353,yes,78,yes,con thinking,71,1,Los Angeles,in a relationship,master's degree,retired,transgender,volunteering;travel;painting,native-born American,not applicable,low,5,low,31,moderate,54,moderate,55,high,72,upper secondary,no formal education,curious,Atheist,heterosexual,You spend roughly one hour daily on social media
20260414_191558_3689cc40_result.json,yes,296,yes,83,yes,con thinking,55,2,Los Angeles,married,vocational diploma,unemployed,woman,yoga;travel;knitting,native-born American,not applicable,high,99,moderate,49,high,100,moderate,38,high,69,upper secondary,no formal education,normal,Agnostic,heterosexual,You spend roughly one hour daily on social media
20260414_191558_6ef9c498_result.json,yes,327,yes,101,yes,con thinking,34,3,Lecce,married,upper secondary,employed full-time,woman,classical music;baking;cycling;hiking;volunteering,native-born Italian,hairdresser,low,13,moderate,51,low,6,moderate,64,low,25,no formal education,upper secondary,normal,Christianity,homosexual,You spend roughly a few times weekly on social media
20260414_191607_181290f5_result.json,yes,291,yes,82,yes,con thinking,39,1,Naples,married,upper secondary,employed full-time,man,cycling;travel;painting,immigrant,waiter/waitress,moderate,58,high,75,high,96,low,21,low,8,vocational diploma,bachelor's degree,depressed,Islam,heterosexual,You have no social media
20260414_191609_6ebda4fa_result.json,yes,311,yes,73,yes,con thinking,68,1,Bari,widowed,vocational diploma,retired,woman,reading novels;baking;board games;cinema;travel,native-born Italian,not applicable,high,69,moderate,47,moderate,56,moderate,65,moderate,42,lower secondary,no formal education,curious,Christianity,homosexual,You spend roughly a few times weekly on social media
20260414_191617_d40a14c7_result.json,yes,294,yes,84,yes,con thinking,66,2,Washington DC,married,upper secondary,self-employed,man,board games;yoga;hiking;birdwatching;cinema,native-born American,barista,moderate,40,low,28,high,96,high,90,low,30,primary school,primary school,curious,Christianity,bisexual,You spend roughly a few times weekly on social media
20260414_191619_151fb312_result.json,yes,294,yes,80,yes,con thinking,69,3,Los Angeles,married,upper secondary,retired,non-binary,reading novels;running,immigrant,not applicable,moderate,65,low,15,high,78,low,14,low,14,master's degree,lower secondary,anxious,Christianity,heterosexual,You spend a few times monthly on social media
20260414_191620_63d0e266_result.json,yes,304,yes,69,yes,con thinking,89,2,New York,single,upper secondary,retired,man,baking;running;yoga;birdwatching,native-born American,not applicable,high,68,high,74,low,0,high,97,high,91,upper secondary,no formal education,creative,Judaism,heterosexual,You spend several hours daily on social media
20260414_191622_12bfc08d_result.json,yes,289,yes,88,yes,con thinking,44,3,Chicago,married,bachelor's degree,employed full-time,genderqueer,painting;photography;classical music,immigrant,startup founder,low,20,low,2,moderate,48,moderate,57,moderate,47,no formal education,master's degree,curious,Judaism,heterosexual,You have no social media
20260414_191624_fc86bcbc_result.json,yes,332,yes,82,yes,con thinking,62,2,Kansas City,divorced,upper secondary,employed full-time,man,hiking;photography,native-born American,retail worker,high,93,low,26,moderate,58,high,90,high,94,bachelor's degree,vocational diploma,with good mental health,Islam,heterosexual,You have no social media
20260414_191625_8a47da79_result.json,yes,303,yes,89,yes,con thinking,48,0,Bari,widowed,upper secondary,employed part-time,man,travel;baking;photography,native-born Italian,retail worker,low,30,low,11,moderate,65,low,22,high,72,bachelor's degree,upper secondary,normal,Islam,heterosexual,You spend several hours daily on social media
20260414_191634_16ee2bf2_result.json,yes,309,yes,97,yes,con thinking,50,4,Bologna,in a relationship,primary school,employed full-time,man,reading novels;knitting;photography,native-born Italian,retail worker,high,86,moderate,44,high,76,low,0,moderate,57,lower secondary,master's degree,depressed,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260414_191635_7efc92aa_result.json,yes,324,yes,62,yes,con thinking,43,0,New York,married,upper secondary,unemployed,genderqueer,reading novels;birdwatching;board games;painting;cooking,native-born American,not applicable,moderate,34,low,24,high,92,high,89,moderate,55,lower secondary,bachelor's degree,curious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260414_191645_2d651543_result.json,yes,312,yes,100,yes,con thinking,73,0,Bari,divorced,lower secondary,self-employed,man,volunteering;painting,native-born Italian,hairdresser,moderate,57,high,67,high,99,moderate,62,low,14,primary school,PhD,anxious,Buddhism,heterosexual,You spend several hours daily on social media
20260414_191646_96144698_result.json,yes,311,yes,107,yes,con thinking,21,0,Bari,single,upper secondary,unemployed,man,photography;gardening;running;travel;reading novels,immigrant,not applicable,low,30,moderate,62,moderate,42,high,94,moderate,44,upper secondary,master's degree,normal,Christianity,heterosexual,You spend a few times monthly on social media
20260414_191646_c01a05c8_result.json,yes,289,yes,79,yes,con thinking,33,1,Philadelphia,in a relationship,no formal education,employed full-time,transgender,gardening;football (calcio);knitting;hiking;birdwatching,native-born American,plumber,low,30,moderate,65,low,14,low,23,moderate,60,lower secondary,PhD,with good mental health,Buddhism,asexual,You spend roughly a few times weekly on social media
20260414_191649_e913c69b_result.json,yes,322,yes,62,yes,con thinking,25,1,Rome,in a relationship,upper secondary,unemployed,man,cooking;yoga;classical music;rock climbing,native-born Italian,not applicable,moderate,44,low,15,moderate,51,low,2,high,88,master's degree,lower secondary,curious,Buddhism,bisexual,You have no social media
20260414_191650_251e5a81_result.json,yes,337,yes,86,yes,con thinking,22,0,Rome,single,upper secondary,self-employed,man,volunteering;painting,native-born Italian,hairdresser,low,23,moderate,41,high,73,moderate,44,moderate,64,master's degree,master's degree,normal,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260414_191654_4fe6888e_result.json,yes,331,yes,114,yes,con thinking,60,2,Kansas City,divorced,bachelor's degree,employed part-time,woman,cooking;yoga,native-born American,delivery driver,moderate,57,low,20,high,92,moderate,62,low,31,bachelor's degree,master's degree,with good mental health,Islam,bisexual,You spend several hours daily on social media
20260414_191700_78491d51_result.json,yes,272,yes,89,yes,con thinking,79,1,Naples,single,vocational diploma,retired,transgender,baking;reading novels,immigrant,not applicable,low,27,low,24,low,21,low,17,low,26,bachelor's degree,no formal education,with good mental health,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260414_191702_9e57a2fe_result.json,yes,320,yes,79,yes,con thinking,39,2,Bologna,married,lower secondary,self-employed,woman,videogames;yoga;birdwatching;cooking,native-born Italian,hairdresser,moderate,58,low,6,high,98,low,25,high,76,no formal education,upper secondary,depressed,Islam,heterosexual,You spend a few times monthly on social media
20260414_191708_1a272a81_result.json,yes,273,yes,65,yes,con thinking,73,0,Los Angeles,married,upper secondary,retired,woman,knitting;photography,native-born American,not applicable,low,17,low,29,low,28,moderate,40,high,79,primary school,no formal education,depressed,Agnostic,bisexual,You spend roughly a few times weekly on social media
20260414_191712_c5adbbb2_result.json,yes,336,yes,79,yes,con thinking,70,2,Naples,widowed,bachelor's degree,employed part-time,man,photography;gardening;yoga;reading novels;painting,immigrant,accountant,moderate,41,low,14,high,70,moderate,60,high,78,vocational diploma,master's degree,curious,Islam,heterosexual,You spend a few times monthly on social media
20260414_191713_6d06f6db_result.json,yes,318,yes,84,yes,con thinking,21,0,Washington DC,single,lower secondary,full-time student,woman,birdwatching;volunteering;knitting,native-born American,not applicable,moderate,59,low,27,moderate,62,low,2,high,97,PhD,vocational diploma,depressed,Christianity,homosexual,You spend roughly one hour daily on social media
